event_id,entity_type,entity_id,event_type,timestamp,actor_id,field,old_value,new_value,source_system
EVT_0420699,payment,PAY_0420056,payment_created,2026-02-02T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420700,payment,PAY_0420057,payment_created,2025-03-05T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420701,payment,PAY_0420058,payment_created,2025-03-08T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420702,payment,PAY_0420059,payment_created,2025-04-29T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420703,payment,PAY_0420060,payment_created,2025-05-02T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420704,payment,PAY_0420061,payment_created,2026-04-23T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420705,payment,PAY_0420062,payment_created,2025-07-17T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420706,payment,PAY_0420063,payment_created,2025-11-30T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420707,payment,PAY_0420064,payment_created,2025-10-29T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420708,payment,PAY_0420065,payment_created,2026-02-27T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420709,payment,PAY_0420066,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420710,payment,PAY_0420067,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420711,payment,PAY_0420068,payment_created,2025-11-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420712,payment,PAY_0420069,payment_created,2025-11-18T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420713,payment,PAY_0420070,payment_created,2025-05-24T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420714,payment,PAY_0420071,payment_created,2026-01-31T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420715,payment,PAY_0420072,payment_created,2026-02-03T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420716,payment,PAY_0420073,payment_created,2025-06-28T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420717,payment,PAY_0420074,payment_created,2025-05-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420718,payment,PAY_0420075,payment_created,2025-05-17T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420719,payment,PAY_0420076,payment_created,2026-02-12T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420720,payment,PAY_0420077,payment_created,2026-02-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420721,payment,PAY_0420078,payment_created,2025-04-21T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420722,payment,PAY_0420079,payment_created,2026-01-16T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420723,payment,PAY_0420080,payment_created,2025-11-01T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420724,payment,PAY_0420081,payment_created,2025-11-04T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420725,payment,PAY_0420082,payment_created,2026-01-25T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420726,payment,PAY_0420083,payment_created,2025-09-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420727,payment,PAY_0420084,payment_created,2025-09-12T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420728,payment,PAY_0420085,payment_created,2025-10-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420729,payment,PAY_0420086,payment_created,2025-10-17T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420730,payment,PAY_0420087,payment_created,2025-05-11T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420731,payment,PAY_0420088,payment_created,2025-05-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420732,payment,PAY_0420089,payment_created,2025-06-08T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420733,payment,PAY_0420090,payment_created,2026-04-22T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420734,payment,PAY_0420091,payment_created,2026-04-25T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420735,payment,PAY_0420092,payment_created,2026-06-10T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420736,payment,PAY_0420093,payment_created,2025-11-30T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420737,payment,PAY_0420094,payment_created,2025-12-03T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420738,payment,PAY_0420095,payment_created,2025-10-10T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420739,payment,PAY_0420096,payment_created,2025-09-28T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420740,payment,PAY_0420097,payment_created,2025-10-01T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420741,payment,PAY_0420098,payment_created,2025-03-24T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420742,payment,PAY_0420099,payment_created,2025-03-03T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420743,payment,PAY_0420100,payment_created,2026-03-18T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420744,payment,PAY_0420101,payment_created,2026-06-02T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420745,payment,PAY_0420102,payment_created,2026-01-24T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420746,payment,PAY_0420103,payment_created,2026-05-09T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420747,payment,PAY_0420104,payment_created,2025-07-02T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420748,payment,PAY_0420105,payment_created,2026-03-31T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420749,payment,PAY_0420106,payment_created,2026-04-03T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420750,payment,PAY_0420107,payment_created,2025-05-09T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420751,payment,PAY_0420108,payment_created,2025-04-05T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420752,payment,PAY_0420109,payment_created,2025-10-24T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420753,payment,PAY_0420110,payment_created,2026-05-23T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420754,payment,PAY_0420111,payment_created,2026-05-26T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420755,payment,PAY_0420112,payment_created,2026-06-03T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420756,payment,PAY_0420113,payment_created,2026-06-06T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420757,payment,PAY_0420114,payment_created,2026-03-27T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420758,payment,PAY_0420115,payment_created,2026-03-30T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420759,payment,PAY_0420116,payment_created,2025-12-12T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420760,payment,PAY_0420117,payment_created,2025-12-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420761,payment,PAY_0420118,payment_created,2026-01-21T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420762,payment,PAY_0420119,payment_created,2025-03-27T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420763,payment,PAY_0420120,payment_created,2025-10-20T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420764,payment,PAY_0420121,payment_created,2025-02-16T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420765,payment,PAY_0420122,payment_created,2026-06-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420766,payment,PAY_0420123,payment_created,2026-03-28T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420767,payment,PAY_0420124,payment_created,2025-07-27T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420768,payment,PAY_0420125,payment_created,2025-06-30T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420769,payment,PAY_0420126,payment_created,2026-05-04T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420770,payment,PAY_0420127,payment_created,2025-10-23T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420771,payment,PAY_0420128,payment_created,2026-02-17T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420772,payment,PAY_0420129,payment_created,2025-01-25T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420773,payment,PAY_0420130,payment_created,2026-03-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420774,payment,PAY_0420131,payment_created,2025-09-03T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420775,payment,PAY_0420132,payment_created,2025-08-13T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420776,payment,PAY_0420133,payment_created,2025-08-16T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420777,payment,PAY_0420134,payment_created,2025-07-17T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420778,payment,PAY_0420135,payment_created,2025-07-20T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420779,payment,PAY_0420136,payment_created,2026-01-08T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420780,payment,PAY_0420137,payment_created,2025-12-02T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420781,payment,PAY_0420138,payment_created,2025-12-05T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420782,payment,PAY_0420139,payment_created,2025-11-18T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420783,payment,PAY_0420140,payment_created,2026-02-19T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420784,payment,PAY_0420141,payment_created,2026-02-22T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420785,payment,PAY_0420142,payment_created,2026-01-17T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420786,payment,PAY_0420143,payment_created,2026-01-20T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420787,payment,PAY_0420144,payment_created,2026-05-19T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420788,payment,PAY_0420145,payment_created,2025-09-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420789,payment,PAY_0420146,payment_created,2025-12-19T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420790,payment,PAY_0420147,payment_created,2025-12-22T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420791,payment,PAY_0420148,payment_created,2025-04-17T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420792,payment,PAY_0420149,payment_created,2025-08-09T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420793,payment,PAY_0420150,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420794,payment,PAY_0420151,payment_created,2026-05-11T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420795,payment,PAY_0420152,payment_created,2026-04-13T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420796,payment,PAY_0420153,payment_created,2026-06-13T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420797,payment,PAY_0420154,payment_created,2026-06-06T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420798,payment,PAY_0420155,payment_created,2025-10-11T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420799,payment,PAY_0420156,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420800,payment,PAY_0420157,payment_created,2026-05-29T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420801,payment,PAY_0420158,payment_created,2026-06-16T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420802,payment,PAY_0420159,payment_created,2026-03-28T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420803,payment,PAY_0420160,payment_created,2026-03-28T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420804,payment,PAY_0420161,payment_created,2025-04-28T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420805,payment,PAY_0420162,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420806,payment,PAY_0420163,payment_created,2026-04-05T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420807,payment,PAY_0420164,payment_created,2025-07-09T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420808,payment,PAY_0420165,payment_created,2025-10-01T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420809,payment,PAY_0420166,payment_created,2026-04-08T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420810,payment,PAY_0420167,payment_created,2025-09-03T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420811,payment,PAY_0420168,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420812,payment,PAY_0420169,payment_created,2025-12-03T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420813,payment,PAY_0420170,payment_created,2025-04-23T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420814,payment,PAY_0420171,payment_created,2025-12-19T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420815,payment,PAY_0420172,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420816,payment,PAY_0420173,payment_created,2026-04-11T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420817,payment,PAY_0420174,payment_created,2025-10-20T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420818,payment,PAY_0420175,payment_created,2026-01-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420819,payment,PAY_0420176,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420820,payment,PAY_0420177,payment_created,2026-05-14T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420821,payment,PAY_0420178,payment_created,2025-12-05T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420822,payment,PAY_0420179,payment_created,2026-06-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
EVT_0420823,payment,PAY_0420180,payment_created,2025-12-15T08:00:00,SYSTEM-PAYMENT-RUN,,,,ERP
