case_id,classification_correct,evidence_contract_pass,ground_truth_evidence_ids,returned_identity_tokens,id_precision,id_recall,required_tables,returned_tables,required_table_coverage
RCA_001770,False,,BT_0423240|EVT_0447974|JE_0434348|PAY_0423212,PAY_0423211|PAY_0423212,0.5,0.25,audit_log|bank_transactions|gl_entries|payments,payments,0.25
RCA_001783,True,,INVL_0438237|INV_0421062|INV_0428118|JE_0434350,INV_0428118,1.0,0.25,gl_entries|invoice_lines|invoices,invoices,0.3333333333333333
RCA_001785,False,,BT_0423507|BT_0426381|JE_0434352|PAY_0423473,PAY_0423473|PAY_0423474,0.5,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments,0.2
RCA_001798,False,,BT_0424910|JE_0434354|PAY_0424860,PAY_0424860|PAY_0424861,0.5,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001803,True,,CHG_0420159|INV_0421743|VND_042280,2026-02-20|BT_0421483|INV_0421743|JEL_0456615|JEL_0456616|PAY_0421471|PAY_0421471|INV_0421743|2026-02-20|PO_0423029|VND_042280,0.2222222222222222,0.6666666666666666,invoices|vendor_change_log|vendors,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.6666666666666666
RCA_001806,True,,BT_0425611|INV_0420676|INV_0427780|PAY_0425558,2025-06-21|BT_0425611|CHG_0420087|INV_0420676|JEL_0464789|JEL_0464790|PAY_0425558|PAY_0425558|INV_0420676|2025-06-21|PO_0420240|VND_042479,0.3,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,1.0
RCA_001811,False,,BT_0424368|JE_0434042|PAY_0424326,PAY_0424325|PAY_0424326,0.5,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001814,False,,BT_0422883|JE_0434359|PAY_0422859,PAY_0422859,1.0,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001816,True,,EVT_0447979|INV_0427487|JE_0434361,INV_0427487,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_001822,True,,BT_0425991|INV_0424117|INV_0426023|PAY_0425928,2025-06-15|BT_0425991|INV_0424117|JEL_0465529|JEL_0465530|PAY_0425928|PAY_0425928|INV_0424117|2025-06-15|PO_0420264|VND_042019,0.3333333333333333,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,1.0
RCA_001823,True,,BT_0421461|BT_0421462|INV_0427567|PAY_0421449|PAY_0421450,2025-08-13|2025-08-16|BT_0421461|INV_0427567|JEL_0456571|JEL_0456572|PAY_0421449|PAY_0421449|INV_0427567|2025-08-13|PAY_0421450|PAY_0421450|INV_0427567|2025-08-16|VND_042061,0.36363636363636365,0.8,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,1.0
RCA_001827,False,,BT_0420564|JE_0434005|PAY_0420559,PAY_0420559,1.0,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001829,False,,PAY_0422722,INV_0421680|PAY_0422722,0.5,1.0,bank_transactions|payment_allocations|payments,invoices|payments,0.3333333333333333
RCA_001832,True,,EVT_0447981|INV_0427442|JE_0434366,INV_0427442,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_001838,True,,BT_0425584|INV_0423725|INV_0427109|PAY_0425531,2025-08-03|BT_0425584|INV_0423725|JEL_0464735|JEL_0464736|PAY_0425531|PAY_0425531|INV_0423725|2025-08-03|PO_0420678|VND_042262,0.3333333333333333,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,1.0
RCA_001839,False,,BT_0423851|BT_0423852|INV_0423030|PAY_0423814|PAY_0423815,CHG_0420050|PAY_0423814|VND_042464,0.3333333333333333,0.2,bank_transactions|invoices|payment_allocations|payments,payments|vendor_change_log|vendors,0.25
RCA_001840,True,,BT_0422756|PAY_0422733,2026-03-10|2026-03-13|BT_0422755|INV_0425959|JEL_0459137|JEL_0459138|PAY_0422732|PAY_0422732|INV_0425959|2026-03-10|PAY_0422733|PAY_0422733|INV_0425959|2026-03-13|VND_042008,0.09090909090909091,0.5,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,1.0
RCA_001846,False,,BT_0420076|JE_0434369|PAY_0420074,PAY_0420074|PAY_0420075,0.5,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001848,True,,EVT_0447983|INV_0425382|JE_0434371,INV_0425382,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_001850,False,,BT_0421917|EVT_0447984|JE_0434373|PAY_0421900,PAY_0421900,1.0,0.25,audit_log|bank_transactions|gl_entries|payments,payments,0.25
RCA_001856,False,,BT_0424994|PAY_0424944,CHG_0420046|PAY_0424944|VND_042097,0.3333333333333333,0.5,bank_transactions|payments,payments|vendor_change_log|vendors,0.5
RCA_001862,False,,BT_0421711|JE_0434374|PAY_0421698,CHG_0420089|PAY_0421698|VND_042248,0.3333333333333333,0.3333333333333333,bank_transactions|gl_entries|payments,payments|vendor_change_log|vendors,0.3333333333333333
RCA_001865,False,,BT_0422920|BT_0426386|JE_0434377|PAY_0422895,PAY_0422895|PAY_0422896,0.5,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments,0.2
RCA_001868,True,,INVL_0433237|INV_0425886|JE_0425886,2025-05-25|BT_0423668|INV_0425886|JEL_0460939|JEL_0460940|PAY_0423633|PAY_0423633|INV_0425886|2025-05-25|VND_042416,0.125,0.3333333333333333,gl_entries|invoice_lines|invoices,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,0.6666666666666666
RCA_001881,False,,BT_0422995|BT_0426387|JE_0434382|PAY_0422968,CHG_0420089|PAY_0422968|VND_042248,0.3333333333333333,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments|vendor_change_log|vendors,0.2
RCA_001894,False,,BT_0425983|JE_0434384|PAY_0425920,PAY_0425920,1.0,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001897,False,,BT_0423888|BT_0426388|JE_0434387|PAY_0423851,CHG_0420089|PAY_0423850|PAY_0423851|VND_042248,0.25,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments|vendor_change_log|vendors,0.2
RCA_001910,False,,BT_0423479|JE_0434389|PAY_0423446,PAY_0423446,1.0,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_001913,False,,BT_0425908|BT_0426389|JE_0434392|PAY_0425845,PAY_0425845,1.0,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments,0.2
RCA_001914,False,,BT_0424929|EVT_0447992|JE_0434393|PAY_0424879,PAY_0424878|PAY_0424879,0.5,0.25,audit_log|bank_transactions|gl_entries|payments,payments,0.25
RCA_001916,True,,INVL_0424046|INV_0421794|JE_0421794,2026-03-12|BT_0421622|INV_0421794|JEL_0456893|JEL_0456894|PAY_0421610|PAY_0421610|INV_0421794|2026-03-12|PO_0420563|VND_042135,0.1111111111111111,0.3333333333333333,gl_entries|invoice_lines|invoices,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.6666666666666666
RCA_001917,True,,INV_0423634|PO_0423237,INV_0423634|PO_0423237,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_001918,True,,BT_0424990|INV_0422782|INV_0424952|PAY_0424940,2026-06-15|BT_0424990|CHG_0420046|INV_0422782|JEL_0463553|JEL_0463554|PAY_0424940|PAY_0424940|INV_0422782|2026-06-15|PO_0421290|VND_042097,0.3,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,1.0
RCA_001924,True,,BT_0422486|INV_0420830|PAY_0422465,2025-12-03|2025-12-06|BT_0422486|INV_0420830|JEL_0458603|JEL_0458604|PAY_0422465|PAY_0422465|INV_0420830|2025-12-03|PAY_0422466|PAY_0422466|INV_0420830|2025-12-06|PO_0421104|VND_042184,0.25,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.75
RCA_001931,True,,CHG_0420167|INV_0426225|VND_042333,2025-07-10|2025-07-13|BT_0422261|INV_0426225|JEL_0458157|JEL_0458158|PAY_0422242|PAY_0422242|INV_0426225|2025-07-10|PAY_0422243|PAY_0422243|INV_0426225|2025-07-13|VND_042333,0.18181818181818182,0.6666666666666666,invoices|vendor_change_log|vendors,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,0.6666666666666666
RCA_001934,True,,BT_0425840|INV_0420571|INV_0426714|PAY_0425777,2026-04-28|BT_0425840|INV_0420571|JEL_0465227|JEL_0465228|PAY_0425777|PAY_0425777|INV_0420571|2026-04-28|PO_0424725|VND_042049,0.3333333333333333,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,1.0
RCA_001938,True,,BT_0424102|PAY_0424062,2025-11-03|2025-11-06|BT_0424101|INV_0427535|JEL_0461795|JEL_0461796|PAY_0424061|PAY_0424061|INV_0427535|2025-11-03|PAY_0424062|PAY_0424062|INV_0427535|2025-11-06|VND_042408,0.09090909090909091,0.5,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,1.0
RCA_001942,False,,BT_0424128|JE_0434399|PAY_0424088,CHG_0420060|PAY_0424087|PAY_0424088|VND_042127,0.25,0.3333333333333333,bank_transactions|gl_entries|payments,payments|vendor_change_log|vendors,0.3333333333333333
RCA_001950,True,,BT_0425947|INV_0421279|INV_0422018|PAY_0425884,2026-06-06|BT_0425947|CHG_0420078|INV_0421279|JEL_0465441|JEL_0465442|PAY_0425884|PAY_0425884|INV_0421279|2026-06-06|PO_0422219|VND_042100,0.3,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,1.0
RCA_001956,True,,BT_0425956|INV_0423901|PAY_0425893,2025-08-28|BT_0425956|CHG_0420078|INV_0423901|JEL_0465459|JEL_0465460|PAY_0425893|PAY_0425893|INV_0423901|2025-08-28|PO_0424221|VND_042100,0.3,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,0.75
RCA_001965,True,,INV_0424503|PO_0423295,2025-08-02|BT_0425575|INV_0424503|JEL_0464717|JEL_0464718|PAY_0425522|PAY_0425522|INV_0424503|2025-08-02|PO_0423295|VND_042262,0.2222222222222222,1.0,invoice_lines|invoices|po_lines|purchase_orders,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.5
RCA_001970,True,,BT_0422149|PAY_0422131,2025-08-31|2025-09-03|BT_0422148|INV_0421646|JEL_0457933|JEL_0457934|PAY_0422130|PAY_0422130|INV_0421646|2025-08-31|PAY_0422131|PAY_0422131|INV_0421646|2025-09-03|PO_0422861|VND_042037,0.08333333333333333,0.5,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,1.0
RCA_001972,True,,BT_0425626|INV_0423344|PAY_0425572,2026-01-08|BT_0425626|CHG_0420087|INV_0423344|JEL_0464817|JEL_0464818|PAY_0425572|PAY_0425572|INV_0423344|2026-01-08|PO_0421900|VND_042479,0.3,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,0.75
RCA_001974,False,,BT_0423512|JE_0434409|PAY_0423478,CHG_0420060|PAY_0423477|PAY_0423478|VND_042127,0.25,0.3333333333333333,bank_transactions|gl_entries|payments,payments|vendor_change_log|vendors,0.3333333333333333
RCA_001979,True,,CHG_0420170|INV_0421555|VND_042135,2025-04-03|BT_0422366|INV_0421555|JEL_0458365|JEL_0458366|PAY_0422346|PAY_0422346|INV_0421555|2025-04-03|PO_0423401|VND_042135,0.2222222222222222,0.6666666666666666,invoices|vendor_change_log|vendors,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.6666666666666666
RCA_001986,True,,BT_0424335|PAY_0424294,2026-06-09|BT_0424335|CHG_0420005|INV_0422663|JEL_0462261|JEL_0462262|PAY_0424294|PAY_0424294|INV_0422663|2026-06-09|PO_0420957|VND_042332,0.2,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,1.0
RCA_001995,False,,CHG_0420171|INV_0425596|VND_042488,PAY_0424517|PAY_0424518,0.0,0.0,invoices|vendor_change_log|vendors,payments,0.0
RCA_001998,True,,BT_0425847|INV_0425018|INV_0427617|PAY_0425784,2026-02-14|BT_0425847|INV_0425018|JEL_0465241|JEL_0465242|PAY_0425784|PAY_0425784|INV_0425018|2026-02-14|VND_042049,0.375,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,1.0
RCA_002002,True,,BT_0424794|PAY_0424745,2026-02-27|BT_0424794|INV_0421685|JEL_0463163|JEL_0463164|PAY_0424745|PAY_0424745|INV_0421685|2026-02-27|PO_0424067|VND_042037,0.2222222222222222,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,1.0
RCA_002003,False,,BT_0424418|JE_0434045|PAY_0424373,PAY_0424373,1.0,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_002005,False,True,PAY_0421083,2025-12-22|INV_0425716|PAY_0421082|PAY_0421082|INV_0425716|2025-12-22,0.0,0.0,bank_transactions|payment_allocations|payments,invoices|payment_allocations|payments,0.6666666666666666
RCA_002007,True,,INVL_0438266|INV_0423062|INV_0428132|JE_0434420,INV_0428132,1.0,0.25,gl_entries|invoice_lines|invoices,invoices,0.3333333333333333
RCA_002008,True,,EVT_0448003|INV_0426055|JE_0434421,INV_0426055,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_002012,True,,INVL_0420311|INV_0420138|JE_0420138,2025-04-12|2025-04-15|BT_0421717|INV_0420138|JEL_0457081|JEL_0457082|PAY_0421704|PAY_0421704|INV_0420138|2025-04-12|PAY_0421705|PAY_0421705|INV_0420138|2025-04-15|PO_0422608|VND_042469,0.08333333333333333,0.3333333333333333,gl_entries|invoice_lines|invoices,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.6666666666666666
RCA_002018,True,,BT_0420790|PAY_0420783,2025-04-10|BT_0420790|INV_0427112|JEL_0455239|JEL_0455240|PAY_0420783|PAY_0420783|INV_0427112|2025-04-10|VND_042163,0.25,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,1.0
RCA_002023,True,,INVL_0438267|INV_0426253|INV_0428133|JE_0434425,INV_0428133,1.0,0.25,gl_entries|invoice_lines|invoices,invoices,0.3333333333333333
RCA_002030,True,,BT_0425930|INV_0422358|INV_0427933|PAY_0425867,2026-02-09|BT_0425930|CHG_0420078|INV_0422358|JEL_0465407|JEL_0465408|PAY_0425867|PAY_0425867|INV_0422358|2026-02-09|PO_0420429|VND_042100,0.3,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,1.0
RCA_002033,True,,INV_0422631|PO_0421326,INV_0422631|PO_0421326,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_002036,True,,BT_0425628|INV_0422346|PAY_0425574,2025-05-10|BT_0425628|CHG_0420087|INV_0422346|JEL_0464821|JEL_0464822|PAY_0425574|PAY_0425574|INV_0422346|2025-05-10|PO_0421511|VND_042479,0.3,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,0.75
RCA_002039,True,,INVL_0438269|INV_0423525|INV_0428134|JE_0434430,INV_0428134,1.0,0.25,gl_entries|invoice_lines|invoices,invoices,0.3333333333333333
RCA_002040,True,,EVT_0448007|INV_0423645|JE_0434431,INV_0423645,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_002051,False,,BT_0422900|JE_0434025|PAY_0422875,PAY_0422875,1.0,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_002065,True,,INV_0424885|PO_0424085,INV_0424885|PO_0424085,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_002066,True,,BT_0424658|PAY_0424609,2025-03-03|BT_0424658|INV_0427862|JEL_0462891|JEL_0462892|PAY_0424609|PAY_0424609|INV_0427862|2025-03-03|VND_042460,0.25,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,1.0
RCA_002074,False,,BT_0422599|EVT_0448012|JE_0434443|PAY_0422576,PAY_0422576,1.0,0.25,audit_log|bank_transactions|gl_entries|payments,payments,0.25
RCA_002075,True,,CHG_0420176|INV_0426395|VND_042324,2025-10-21|BT_0421934|INV_0426395|JEL_0457507|JEL_0457508|PAY_0421917|PAY_0421917|INV_0426395|2025-10-21|VND_042324,0.25,0.6666666666666666,invoices|vendor_change_log|vendors,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,0.6666666666666666
RCA_002078,True,,BT_0425968|INV_0422952|INV_0426523|PAY_0425905,2026-03-30|BT_0425968|CHG_0420078|INV_0422952|JEL_0465483|JEL_0465484|PAY_0425905|PAY_0425905|INV_0422952|2026-03-30|PO_0421507|VND_042100,0.3,0.75,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendor_change_log|vendors,1.0
RCA_002086,False,,BT_0422512|JE_0434444|PAY_0422491,PAY_0422490|PAY_0422491,0.5,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_002093,False,,INV_0422581|PO_0424924,PAY_0425920,0.0,0.0,invoice_lines|invoices|po_lines|purchase_orders,payments,0.0
RCA_002097,True,,INV_0424801|PO_0422869,INV_0424801|PO_0422869,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_002113,True,,INV_0423390|PO_0421145,INV_0423390|PO_0421145,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_002117,False,True,PAY_0420094,2025-10-26|INV_0427411|PAY_0420095|PAY_0420095|INV_0427411|2025-10-26,0.0,0.0,bank_transactions|payment_allocations|payments,invoices|payment_allocations|payments,0.6666666666666666
RCA_002134,False,,BT_0421779|JE_0434459|PAY_0421765,PAY_0421765|PAY_0421766,0.5,0.3333333333333333,bank_transactions|gl_entries|payments,payments,0.3333333333333333
RCA_002138,False,True,BT_0423279|EVT_0448020|JE_0434463|PAY_0423251,BT_0423280|CHG_0420060|PAY_0423252|VND_042127,0.0,0.0,audit_log|bank_transactions|gl_entries|payments,bank_transactions|payments|vendor_change_log|vendors,0.5
RCA_002144,False,,BT_0421847|PAY_0421831,CHG_0420089|PAY_0421831|VND_042248,0.3333333333333333,0.5,bank_transactions|payments,payments|vendor_change_log|vendors,0.5
RCA_002145,True,,INV_0422439|PO_0420040,INV_0422439|PO_0420040,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_002146,True,,BT_0421394|PAY_0421382,2025-03-23|BT_0421394|INV_0425445|JEL_0456437|JEL_0456438|PAY_0421382|PAY_0421382|INV_0425445|2025-03-23|VND_042235,0.25,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|vendors,1.0
RCA_002148,True,,BT_0423517|INV_0421713|PAY_0423483,2025-11-09|BT_0423517|INV_0421713|JEL_0460639|JEL_0460640|PAY_0423483|PAY_0423483|INV_0421713|2025-11-09|PO_0424533|VND_042019,0.3333333333333333,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.75
RCA_002159,False,True,BT_0423279|BT_0423280|INV_0424559|PAY_0423251|PAY_0423252,BT_0423280|CHG_0420060|PAY_0423252|VND_042127,0.5,0.4,bank_transactions|invoices|payment_allocations|payments,bank_transactions|payments|vendor_change_log|vendors,0.5
RCA_002161,True,,INV_0422065|PO_0421230,INV_0422065|PO_0421230,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_002163,False,,INV_0424185|PO_0423863,CHG_0420118|PAY_0424869|VND_042329,0.0,0.0,invoice_lines|invoices|po_lines|purchase_orders,payments|vendor_change_log|vendors,0.0
RCA_002169,False,,BT_0425994|BT_0426405|JE_0434472|PAY_0425931,PAY_0425931,1.0,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments,0.2
RCA_002170,False,,BT_0423432|EVT_0448024|JE_0434473|PAY_0423399,PAY_0423399,1.0,0.25,audit_log|bank_transactions|gl_entries|payments,payments,0.25
RCA_002184,True,,EVT_0448025|INV_0421817|JE_0434476,INV_0421817,1.0,0.3333333333333333,audit_log|gl_entries|invoices|payments,invoices,0.25
RCA_002192,True,,BT_0424410|PAY_0424366,2025-02-20|BT_0424410|INV_0420640|JEL_0462405|JEL_0462406|PAY_0424366|PAY_0424366|INV_0420640|2025-02-20|PO_0424911|VND_042165,0.2222222222222222,1.0,bank_transactions|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,1.0
RCA_002196,True,,BT_0421857|INV_0424094|PAY_0421841,2025-03-25|BT_0421857|INV_0424094|JEL_0457355|JEL_0457356|PAY_0421841|PAY_0421841|INV_0424094|2025-03-25|PO_0423354|VND_042174,0.3333333333333333,1.0,approval_events|bank_transactions|invoices|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.75
RCA_002201,False,,BT_0425993|BT_0426407|JE_0434482|PAY_0425930,PAY_0425930,1.0,0.25,bank_transactions|gl_entries|invoices|payment_allocations|payments,payments,0.2
RCA_002203,True,,CHG_0420184|INV_0420167|VND_042354,2026-01-20|BT_0421783|INV_0420167|JEL_0457211|JEL_0457212|PAY_0421769|PAY_0421769|INV_0420167|2026-01-20|PO_0424084|VND_042354,0.2222222222222222,0.6666666666666666,invoices|vendor_change_log|vendors,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,0.6666666666666666
RCA_002208,False,,BT_0424565|PAY_0424518,PAY_0424517|PAY_0424518,0.5,0.5,bank_transactions|payments,payments,0.5
RCA_002225,True,,INV_0421515|PO_0422541,INV_0421515|PO_0422541,1.0,1.0,invoice_lines|invoices|po_lines|purchase_orders,invoices|purchase_orders,0.5
RCA_002239,True,,BT_0423942|BT_0423943|INV_0422668|PAY_0423904|PAY_0423905,2025-11-18|2025-11-21|BT_0423942|INV_0422668|JEL_0461481|JEL_0461482|PAY_0423904|PAY_0423904|INV_0422668|2025-11-18|PAY_0423905|PAY_0423905|INV_0422668|2025-11-21|PO_0424870|VND_042311,0.3333333333333333,0.8,bank_transactions|invoices|payment_allocations|payments,bank_transactions|gl_entries|invoices|payment_allocations|payments|purchase_orders|vendors,1.0
RCA_002245,False,True,PAY_0423508,2025-08-27|INV_0427712|PAY_0423509|PAY_0423509|INV_0427712|2025-08-27,0.0,0.0,bank_transactions|payment_allocations|payments,invoices|payment_allocations|payments,0.6666666666666666
