case_id,primary_entity_type,invoice_currency,invoice_status,invoice_payment_terms,invoice_department,invoice_gl_account,po_currency,po_status,po_department,po_gl_account,vendor_type,vendor_country,vendor_currency,vendor_payment_terms,vendor_default_payment_method,vendor_status,payment_method,payment_currency,payment_status,settlement_status,bank_transaction_type,bank_currency,bank_direction,bank_status,final_approval_role,final_approval_action,gl_primary_transaction_type,invoice_total,invoice_subtotal,invoice_tax,invoice_shipping,invoice_age_calendar_days,invoice_due_lag_days,invoice_received_delay_days,invoice_line_count,invoice_line_quantity_sum,invoice_line_amount_sum,invoice_line_unit_price_mean,po_total,po_subtotal,po_tax,po_shipping,po_age_calendar_days,po_line_count,po_line_quantity_sum,po_line_amount_sum,payment_amount,payment_age_calendar_days,allocation_count,allocated_amount_sum,linked_invoice_count,linked_invoice_total_sum,linked_payment_count,bank_amount,bank_age_calendar_days,bank_reference_match_count,gl_line_count,gl_journal_count,gl_total_debit,gl_total_credit,gl_ap_debit,gl_cash_credit,approval_event_count,approval_effective_count,approval_max_level,approval_distinct_role_count,approval_missing_employee_actor_count,vendor_change_count,vendor_change_before_payment_count,vendor_name_length,vendor_name_token_count,duplicate_same_vendor_count,duplicate_exact_reference_count,duplicate_best_reference_similarity,duplicate_min_date_gap_days,duplicate_min_amount_gap,bank_fee_debit_total,fx_journal_count,fx_event_count,payment_reference_use_count,bank_economic_candidate_count,invoice_po_total_abs_diff,invoice_po_total_rel_diff,invoice_po_tax_abs_diff,invoice_po_shipping_abs_diff,invoice_po_line_amount_abs_diff,invoice_po_line_quantity_abs_diff,payment_allocated_abs_diff,payment_allocated_rel_diff,invoice_paid_abs_diff,invoice_paid_rel_diff,payment_bank_abs_diff,payment_bank_rel_diff,gl_balance_abs_diff,payment_ap_debit_abs_diff,payment_cash_credit_abs_diff,bank_fee_adjusted_abs_diff,days_po_to_invoice,days_invoice_to_payment,days_payment_to_bank,minutes_final_approval_to_payment,invoice_has_po,po_found,invoice_po_vendor_match,invoice_po_currency_match,all_invoice_lines_po_linked,any_invoice_line_missing_po_target,invoice_po_quantities_all_equal,payment_has_allocations,allocations_all_invoices_found,payment_invoice_currency_all_match,payment_invoice_vendor_all_match,payment_reference_present,payment_reference_unique,bank_reference_match_found,bank_reference_match_unique,payment_bank_currency_match,payment_bank_token_match,gl_source_found,gl_currency_all_match,gl_period_all_match_payment_month,vendor_current_token_match,vendor_bank_history_present,final_approver_employee_found,final_approver_active,final_approver_role_match,invoice_reference_present,missing_invoice,missing_po,missing_vendor,missing_payment,missing_bank_transaction,missing_gl,missing_approval,missing_employee,missing_reference,missing_currency,missing_amount,missing_invoice_lines,missing_po_lines,missing_allocations,missing_vendor_change_history,scope_invoice_count,scope_payment_count,scope_bank_count,scope_distinct_invoice_vendor_count,scope_distinct_payment_vendor_count
RCA_001988,INVOICE,USD,PAID,NET45,ENGINEERING,610100-ENGINEERING,USD,ISSUED,ENGINEERING,610100-ENGINEERING,SOFTWARE,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,10411.26,9464.7800000000007,946.48000000000002,0,133,45,0,3,49,9464.7800000000007,181.60333333333332,10411.26,9464.7800000000007,946.48000000000002,0,135,3,49,9464.7800000000007,10411.26,88,1,10411.26,1,10411.26,1,10411.26,83,1,2,1,10411.26,10411.26,10411.26,10411.26,3,2,2,2,0,0,0,28,4,11,0,0.84615384615384615,45,862.63,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,45,0,61680,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
RCA_001989,PAYMENT,USD,PAID,NET60,MARKETING,650100-MARKETING,USD,ISSUED,MARKETING,650100-MARKETING,SERVICES,US,USD,NET60,ACH,ACTIVE,ACH,USD,SUBMITTED,PENDING,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,2091.1599999999999,2091.1599999999999,0,0,446,60,0,3,12,2091.1599999999999,190.32333333333335,2091.1599999999999,2091.1599999999999,0,0,470,3,12,2091.1599999999999,1254.7,1,2,2091.1599999999999,1,2091.1599999999999,2,836.46000000000004,378,0,4,2,2091.1599999999999,2091.1599999999999,2091.1599999999999,2091.1599999999999,2,1,1,1,0,1,1,31,4,12,0,0.84615384615384615,1,144.63999999999999,0,0,0,1,0,0,0,0,0,0,0,0,0,1254.7,0.60000191281394055,418.24000000000001,0.33333864668845142,0,836.46000000000004,836.46000000000004,418.24000000000001,24,445,-382,639180,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1
RCA_001993,PAYMENT,USD,APPROVED,NET30,ENGINEERING,610100-ENGINEERING,USD,ISSUED,ENGINEERING,610100-ENGINEERING,SUPPLIER,US,USD,NET30,ACH,ACTIVE,ACH,USD,REVERSED,REVERSED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,3315.9899999999998,3014.54,301.44999999999999,0,356,30,5,1,19,3014.54,158.66,3315.9899999999998,3014.54,301.44999999999999,0,377,1,19,3014.54,1989.5899999999999,326,2,3315.9899999999998,1,3315.9899999999998,2,1989.5899999999999,321,2,6,3,5305.5799999999999,5305.5799999999999,3315.9899999999998,3315.9899999999998,2,1,1,1,0,0,0,27,4,5,0,0.76923076923076916,31,170.31999999999999,0,0,0,1,2,0,0,0,0,0,0,0,0,1989.5899999999999,0.59999879372374465,0,0,0,1326.4000000000001,1326.4000000000001,0,21,30,0,34380,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1
RCA_001994,PAYMENT,EUR,PAID,DUE_ON_RECEIPT,MARKETING,650100-MARKETING,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SERVICES,DE,EUR,DUE_ON_RECEIPT,ACH,ACTIVE,ACH,EUR,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,28135.110000000001,25577.369999999999,2557.7399999999998,0,511,0,3,1,9,25577.369999999999,2841.9299999999998,,,,,,0,0,0,28135.110000000001,505,1,28135.110000000001,1,28135.110000000001,1,30385.919999999998,502,1,2,1,28135.110000000001,28135.110000000001,28135.110000000001,28135.110000000001,3,2,2,2,0,2,1,29,4,49,0,0.84615384615384615,1,0,0,1,1,1,0,,,,,,,0,0,0,0,2250.8099999999999,0.080000042651334938,0,0,0,2250.8099999999999,,6,0,1200,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
RCA_001997,INVOICE,USD,APPROVED,NET30,PEOPLE,660100-PEOPLE,USD,ISSUED,PEOPLE,660100-PEOPLE,SUPPLIER,US,USD,NET30,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,1175.2,1068.3599999999999,106.84,0,410,30,4,2,20,1068.3599999999999,50.230000000000004,1175.2,1068.3599999999999,106.84,0,438,2,20,1068.3599999999999,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,31,4,11,0,0.76923076923076916,40,633.20000000000005,0,0,0,0,0,0,0,0,0,0,0,,,1175.2,1,,,0,,,,28,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_001999,INVOICE,USD,PAID,NET15,SALES,640100-SALES,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SOFTWARE,US,USD,NET15,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,4217.1000000000004,3922.8800000000001,294.22000000000003,0,330,15,1,3,22,3922.8800000000001,145.85333333333332,,,,,,0,0,0,2530.2600000000002,315,2,4217.1000000000004,1,4217.1000000000004,2,2530.2600000000002,312,1,4,2,4217.1000000000004,4217.1000000000004,4217.1000000000004,4217.1000000000004,2,1,1,1,0,0,0,32,4,12,0,0.84615384615384615,3,108.51000000000001,0,0,0,1,1,,,,,,,0,0,0,0,0,0,0,1686.8399999999999,1686.8399999999999,0,,15,0,18540,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1
RCA_002000,PAYMENT,CAD,PAID,NET45,PEOPLE,660100-PEOPLE,CAD,ISSUED,PEOPLE,660100-PEOPLE,SUPPLIER,CA,CAD,NET45,ACH,ACTIVE,ACH,CAD,COMPLETED,SETTLED,ACH_DEBIT,CAD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,970.72000000000003,862.28999999999996,86.230000000000004,22.199999999999999,233,45,1,2,21,862.28999999999996,63.659999999999997,970.72000000000003,862.28999999999996,86.230000000000004,22.199999999999999,245,2,21,862.28999999999996,582.42999999999995,188,2,970.72000000000003,1,970.72000000000003,2,582.42999999999995,183,1,4,2,970.72000000000003,970.72000000000003,970.72000000000003,970.72000000000003,2,1,1,1,0,0,0,35,4,38,0,0.84615384615384615,1,244.75999999999999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,388.29000000000002,388.29000000000002,0,12,45,0,61740,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1
RCA_002004,INVOICE,CAD,PAID,NET30,MARKETING,650100-MARKETING,CAD,ISSUED,MARKETING,650100-MARKETING,SUPPLIER,CA,CAD,NET30,VIRTUAL_CARD,ACTIVE,VIRTUAL_CARD,CAD,COMPLETED,SETTLED,CARD_SETTLEMENT,CAD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,7895.0100000000002,7895.0100000000002,0,0,239,30,3,3,31,7895.0100000000002,616.97666666666669,7895.0100000000002,7895.0100000000002,0,0,248,3,31,7895.0100000000002,7895.0100000000002,209,1,7895.0100000000002,1,7895.0100000000002,1,7895.0100000000002,207,1,2,1,7895.0100000000002,7895.0100000000002,7895.0100000000002,7895.0100000000002,2,1,1,1,0,0,0,27,4,20,0,0.84615384615384615,15,319.38,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,0,37260,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
RCA_002009,PAYMENT,USD,APPROVED,NET45,PEOPLE,660100-PEOPLE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SOFTWARE,US,USD,NET45,ACH,ACTIVE,ACH,USD,REVERSED,REVERSED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,2326.6799999999998,2326.6799999999998,0,0,88,45,2,1,6,2326.6799999999998,387.77999999999997,,,,,,0,0,0,1396.01,43,2,2326.6799999999998,1,2326.6799999999998,2,1396.01,40,2,6,3,3722.6900000000001,3722.6900000000001,2326.6799999999998,2326.6799999999998,2,1,1,1,0,0,0,28,4,11,0,0.76923076923076916,37,231.90000000000001,0,0,0,1,2,,,,,,,0,0,1396.01,0.60000085959392779,0,0,0,930.66999999999996,930.66999999999996,0,,45,0,60300,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,1,1
RCA_002010,PAYMENT,JPY,PAID,NET30,LEGAL,670100-LEGAL,JPY,ISSUED,LEGAL,670100-LEGAL,SERVICES,JP,JPY,NET30,ACH,ACTIVE,ACH,JPY,COMPLETED,SETTLED,ACH_DEBIT,JPY,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,13526,12582,944,0,220,30,4,1,18,12582,699,13526,12582,944,0,237,1,18,12582,5410,187,2,13526,1,13526,2,8116,187,1,4,2,13826,13826,13826,13826,3,2,2,2,0,0,0,25,4,4,0,0.84615384615384615,118,5638,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2706,0.50018484288354903,0,8416,8416,2706,17,33,-3,38640,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1
RCA_002011,INVOICE,JPY,APPROVED,NET60,OPERATIONS,620100-OPERATIONS,JPY,ISSUED,OPERATIONS,620100-OPERATIONS,SERVICES,JP,JPY,NET60,WIRE,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,2919,2919,0,0,177,60,1,2,45,2919,66,2919,2919,0,0,199,2,45,2919,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,27,4,14,0,0.76923076923076916,11,34,0,0,0,0,0,0,0,0,0,0,0,,,2919,1,,,0,,,,22,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_002013,INVOICE,EUR,APPROVED,NET30,MARKETING,650100-MARKETING,EUR,ISSUED,MARKETING,650100-MARKETING,SERVICES,DE,EUR,NET30,ACH,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,7513.5799999999999,6830.5299999999997,683.04999999999995,0,351,30,2,3,60,6830.5299999999997,105.32333333333334,7513.5799999999999,6830.5299999999997,683.04999999999995,0,376,3,60,6830.5299999999997,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,0,0,31,4,5,0,0.69230769230769229,79,286.49000000000001,0,0,0,0,0,0,0,0,0,0,0,,,7513.5799999999999,1,,,0,,,,25,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0
RCA_002015,INVOICE,USD,PAID,NET30,LEGAL,670100-LEGAL,USD,ISSUED,LEGAL,670100-LEGAL,SUPPLIER,US,USD,NET30,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,CONTROLLER,APPROVED,PAYMENT,58828.129999999997,54723.839999999997,4104.29,0,91,30,4,1,24,54723.839999999997,2280.1599999999999,58828.129999999997,54723.839999999997,4104.29,0,102,1,24,54723.839999999997,35296.879999999997,61,2,58828.129999999997,1,58828.129999999997,2,35296.879999999997,56,1,4,2,58828.129999999997,58828.129999999997,58828.129999999997,58828.129999999997,4,3,3,3,0,0,0,29,4,4,0,0.76923076923076916,57,35418.849999999999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23531.25,23531.25,0,11,30,0,32820,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1
RCA_002016,PAYMENT,USD,PAID,NET30,SALES,640100-SALES,USD,ISSUED,SALES,640100-SALES,SOFTWARE,US,USD,NET30,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,2370.9899999999998,2135,213.5,22.489999999999998,209,30,4,1,10,2135,213.5,2370.9899999999998,2135,213.5,22.489999999999998,218,1,10,2135,2370.9899999999998,179,1,2370.9899999999998,1,2370.9899999999998,1,2370.9899999999998,174,1,2,1,2370.9899999999998,2370.9899999999998,2370.9899999999998,2370.9899999999998,2,1,1,1,0,1,1,27,4,13,0,0.76923076923076916,10,270.27999999999997,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,30,0,35820,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
RCA_002017,INVOICE,GBP,APPROVED,NET30,IT,680100-IT,GBP,ISSUED,IT,680100-IT,SOFTWARE,GB,GBP,NET30,WIRE,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,4415.96,4415.96,0,0,471,30,1,1,4,4415.96,1103.99,4372.2399999999998,4372.2399999999998,0,0,483,1,4,4372.2399999999998,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,26,4,35,0,0.76923076923076916,3,101.5,0,0,0,0,0,43.719999999999999,0.0099994510822827651,0,0,43.719999999999999,0,,,4415.96,1,,,0,,,,12,,,,1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_002020,INVOICE,USD,PAID,NET45,MARKETING,650100-MARKETING,USD,ISSUED,MARKETING,650100-MARKETING,PROFESSIONAL,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,17485.09,16265.200000000001,1219.8900000000001,0,320,45,0,4,67,16265.200000000001,200.56,17485.09,16265.200000000001,1219.8900000000001,0,345,4,67,16265.200000000001,17485.09,275,1,17485.09,1,17485.09,1,17485.09,272,1,2,1,17485.09,17485.09,17485.09,17485.09,3,2,2,2,0,0,0,27,4,10,0,0.76923076923076916,0,2088.8299999999999,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,61680,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
RCA_002021,PAYMENT,USD,PAID,NET45,OPERATIONS,620100-OPERATIONS,USD,ISSUED,OPERATIONS,620100-OPERATIONS,SERVICES,US,USD,NET45,ACH,ACTIVE,ACH,USD,SUBMITTED,PENDING,ACH_DEBIT,USD,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,10716.709999999999,9742.4599999999991,974.25,0,317,45,1,1,7,9742.4599999999991,1391.78,10716.709999999999,9742.4599999999991,974.25,0,343,1,7,9742.4599999999991,4286.6800000000003,1,2,10716.709999999999,1,10716.709999999999,2,6430.0299999999997,267,0,4,2,10716.709999999999,10716.709999999999,10716.709999999999,10716.709999999999,3,2,2,2,0,2,2,30,4,135,0,0.84615384615384615,4,118.55,0,0,0,1,0,0,0,0,0,0,0,0,0,4286.6800000000003,0.39999962675112044,2143.3499999999999,0.50000233280767403,0,6430.0299999999997,6430.0299999999997,2143.3499999999999,26,316,-271,450480,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1
RCA_002022,PAYMENT,JPY,PAID,NET30,FINANCE,630100-FINANCE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SERVICES,JP,JPY,NET30,ACH,ACTIVE,ACH,JPY,COMPLETED,SETTLED,ACH_DEBIT,JPY,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,1499,1394,105,0,431,30,5,2,7,1394,198.5,,,,,,0,0,0,1499,401,1,1499,1,1499,1,1474,398,1,2,1,1499,1499,1499,1499,2,1,1,1,0,0,0,30,4,13,0,0.84615384615384615,1,0,25,0,0,1,0,,,,,,,0,0,0,0,25,0.016677785190126752,0,0,0,0,,30,0,34380,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
RCA_002024,INVOICE,USD,CANCELED,NET15,LEGAL,670100-LEGAL,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SERVICES,US,USD,NET15,CHECK,ACTIVE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,__MISSING__,3252.2600000000002,3252.2600000000002,0,0,492,15,5,1,11,3252.2600000000002,295.66000000000003,,,,,,0,0,0,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,,0,0,1,0,28,4,8,0,0.84615384615384615,26,72.890000000000001,0,0,0,0,0,,,,,,,,,3252.2600000000002,1,,,0,,,,,,,,0,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
RCA_002026,PAYMENT,JPY,PAID,NET30,IT,680100-IT,JPY,ISSUED,IT,680100-IT,SUPPLIER,JP,JPY,NET30,ACH,ACTIVE,ACH,JPY,COMPLETED,SETTLED,ACH_DEBIT,JPY,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,10472,10464,0,8,421,30,3,2,36,10464,348,10472,10464,0,8,451,2,36,10464,4189,388,2,10472,1,10472,2,6283,386,1,4,2,10472,10472,10472,10472,3,2,2,2,0,0,0,27,4,5,0,0.84615384615384615,43,2284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2094,0.49988063977082836,0,6283,6283,2094,30,33,-3,40080,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1
RCA_002027,INVOICE,USD,PAID,NET45,MARKETING,650100-MARKETING,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SOFTWARE,US,USD,NET45,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,DIRECTOR,APPROVED,PAYMENT,12632.84,11484.4,1148.4400000000001,0,137,45,0,1,4,11484.4,2871.0999999999999,,,,,,0,0,0,13028.84,92,2,13028.84,2,13028.84,1,11316.41,92,1,2,1,13028.84,13028.84,13028.84,13028.84,5,3,2,3,0,1,1,30,4,350,0,0.84615384615384615,3,114.16,0,0,0,1,1,,,,,,,0,0,0,0,1712.4300000000001,0.13143380377685196,0,0,0,1712.4300000000001,,45,-5,61680,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_002028,INVOICE,GBP,PAID,NET30,FINANCE,630100-FINANCE,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SOFTWARE,GB,GBP,NET30,WIRE,ACTIVE,WIRE,GBP,COMPLETED,SETTLED,WIRE_DEBIT,GBP,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,4785.7799999999997,4451.8900000000003,333.88999999999999,0,228,30,1,2,17,4451.8900000000003,373.38999999999999,,,,,,0,0,0,8448.9300000000003,198,2,8448.9300000000003,2,8448.9300000000003,1,8448.9300000000003,197,1,2,1,8448.9300000000003,8448.9300000000003,8448.9300000000003,8448.9300000000003,4,2,1,1,0,1,0,26,4,35,0,0.92307692307692313,3,0,0,0,0,1,1,,,,,,,0,0,0,0,0,0,0,0,0,0,,30,0,40140,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_002031,INVOICE,USD,PAID,NET30,MARKETING,650100-MARKETING,__MISSING__,__MISSING__,__MISSING__,__MISSING__,SUPPLIER,US,USD,NET30,CHECK,ACTIVE,CHECK,USD,COMPLETED,SETTLED,CHECK_CLEARING,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,5272.6899999999996,4793.3500000000004,479.33999999999997,0,21,30,1,3,14,4793.3500000000004,786.84000000000003,,,,,,0,0,0,3163.6100000000001,15,2,5272.6899999999996,1,5272.6899999999996,2,3163.6100000000001,1,1,4,2,5272.6899999999996,5272.6899999999996,5272.6899999999996,5272.6899999999996,2,1,1,1,0,0,0,29,4,13,0,0.76923076923076916,118,401.05000000000001,0,0,0,1,1,,,,,,,0,0,0,0,0,0,0,2109.0799999999999,2109.0799999999999,0,,6,0,5580,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,1,1
RCA_002032,PAYMENT,USD,PAID,NET15,OPERATIONS,620100-OPERATIONS,USD,ISSUED,OPERATIONS,620100-OPERATIONS,SOFTWARE,US,USD,NET15,ACH,ACTIVE,ACH,USD,COMPLETED,SETTLED,ACH_DEBIT,USD,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,6995.6099999999997,6242.3999999999996,624.24000000000001,128.97,242,15,5,1,12,6242.3999999999996,520.20000000000005,6995.6099999999997,6242.3999999999996,624.24000000000001,128.97,265,1,12,6242.3999999999996,9601.2700000000004,227,2,9601.2700000000004,2,9601.2700000000004,1,9601.2700000000004,223,1,2,1,9601.2700000000004,9601.2700000000004,9601.2700000000004,9601.2700000000004,4,2,1,1,0,2,0,27,4,300,0,0.92307692307692313,0,15.220000000000001,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,0,12780,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1
RCA_002035,BANK_TRANSACTION,EUR,PAID,NET30,IT,680100-IT,__MISSING__,__MISSING__,__MISSING__,__MISSING__,PROFESSIONAL,DE,EUR,NET30,WIRE,ACTIVE,WIRE,EUR,COMPLETED,SETTLED,BANK_FEE,EUR,DEBIT,POSTED,MANAGER,APPROVED,PAYMENT,5156.1400000000003,5156.1400000000003,0,0,403,30,5,3,26,5156.1400000000003,198.41,,,,,,0,0,0,5156.1400000000003,373,1,5156.1400000000003,1,5156.1400000000003,1,15,372,2,2,1,5156.1400000000003,5156.1400000000003,5156.1400000000003,5156.1400000000003,2,1,1,1,0,0,0,26,4,11,0,0.76923076923076916,6,3316.4099999999999,15,0,0,1,1,,,,,,,0,0,0,0,5141.1400000000003,0.99709084702897899,0,0,0,5126.1400000000003,,30,0,34380,0,-1,-1,-1,1,0,-1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1
