case_id,actual,rules_prediction,rules_status,ml_prediction,ml_probability,tier,hop_count,failure_type,exact_partition,binary_partition,ml_error_category,ml_secondary_causes,rules_error_category
RCA_001585,NO_FAILURE,NO_FAILURE,MATCH,F02_PO_INVOICE_AMOUNT_MISMATCH,0.9592649759141064,0,0,NO_FAILURE,rules_only_correct,rules_only_correct,MISSING_INFORMATION,CLASS_CONFUSION,
RCA_001586,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9889004420069424,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001587,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9973108901239758,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001588,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9993040535877987,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001594,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9398251180862811,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001611,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9996737565602152,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001612,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9992670588938691,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001613,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9981211536106767,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001623,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9957882213436199,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001624,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9658571315915799,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001625,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9733544461082508,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001629,NO_FAILURE,F10_WRONG_ACCOUNTING_PERIOD,ANOMALY,NO_FAILURE,0.9912928111933279,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,FALSE_POSITIVE
RCA_001633,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.7330209746626206,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001636,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9974484328456548,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001640,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9843414294519993,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001644,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.998352363971535,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001650,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9127460103365108,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001651,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9992844768537991,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001656,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9986485122523568,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001657,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9781813674439348,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001658,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9441530902030211,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001661,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9986810359476437,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001667,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9988852927632924,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001668,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9968152859875921,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001675,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9988794289147139,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001677,NO_FAILURE,F15_INCORRECT_PAYMENT_BANK_MATCH,ANOMALY,NO_FAILURE,0.7939804522451297,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,FALSE_POSITIVE
RCA_001685,NO_FAILURE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,NO_FAILURE,0.9848408945541997,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,FALSE_POSITIVE
RCA_001687,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9985338421552082,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001689,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.989421770540214,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001695,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9997348341053445,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001699,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9853126201211986,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001707,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9987102714951949,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001709,NO_FAILURE,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F11_VENDOR_MASTER_CHANGE_CONFLICT,0.7630885362081711,0,0,NO_FAILURE,both_wrong,both_wrong,CLASS_CONFUSION,,FALSE_POSITIVE
RCA_001720,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9905508234384808,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001729,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9668245470834314,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001730,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9448164668300714,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001748,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9934547974898634,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001754,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.983696198253154,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001757,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.995002182879616,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001761,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.7713315134459905,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001762,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9271639740391598,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001765,NO_FAILURE,F08_APPROVAL_WORKFLOW_FAILURE,ANOMALY,NO_FAILURE,0.9593786233121204,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,FALSE_POSITIVE
RCA_001770,NO_FAILURE,,INSUFFICIENT_EVIDENCE,F14_BANK_ERP_AMOUNT_MISMATCH,0.5808367959378077,0,0,NO_FAILURE,both_wrong,both_wrong,CLASS_CONFUSION,,MISSING_EVIDENCE
RCA_001783,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9980165460013358,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001785,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9760954679694012,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001798,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9876585571872932,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001803,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9992128087943883,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001806,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9179610789829398,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001811,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9632688523643483,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001814,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9643685857539234,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001816,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.99913136698251,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001822,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.941655464582632,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001823,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9993421878564587,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001827,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9995712608774623,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001829,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.995870267173335,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001832,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9967047796893043,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001838,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9968444566578399,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001839,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9959922027953425,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001840,NO_FAILURE,NO_FAILURE,MATCH,F09_GL_POSTING_MISMATCH,0.9668633843288345,0,0,NO_FAILURE,rules_only_correct,rules_only_correct,CLASS_CONFUSION,,
RCA_001846,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9851661911865875,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001848,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9982148581523381,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001850,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9902864629235649,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001856,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.8476146784556244,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001862,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9878558032229936,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001865,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9949852916574562,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001868,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.998312303517775,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001881,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9830851343384123,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001894,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9837806434712375,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001897,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9076143385293576,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001910,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9761889178151723,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001913,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9863917155563525,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001914,NO_FAILURE,,INSUFFICIENT_EVIDENCE,F14_BANK_ERP_AMOUNT_MISMATCH,0.5500517012874471,0,0,NO_FAILURE,both_wrong,both_wrong,CLASS_CONFUSION,,MISSING_EVIDENCE
RCA_001916,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9971498233109973,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001917,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9156900114873622,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001918,NO_FAILURE,NO_FAILURE,MATCH,F08_APPROVAL_WORKFLOW_FAILURE,0.7717201626861881,0,0,NO_FAILURE,rules_only_correct,rules_only_correct,CLASS_CONFUSION,,
RCA_001924,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9991623392213166,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001931,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9970793106184631,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001934,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9608736541875783,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001938,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9537118481338559,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001942,NO_FAILURE,,INSUFFICIENT_EVIDENCE,F14_BANK_ERP_AMOUNT_MISMATCH,0.719015803691779,0,0,NO_FAILURE,both_wrong,both_wrong,CLASS_CONFUSION,,MISSING_EVIDENCE
RCA_001950,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.526503981759756,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001956,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9995149304268759,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001965,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9995453518520122,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001970,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.5114036646857285,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001972,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9985780697994192,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001974,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.8491793382029664,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001979,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9968024630502333,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001986,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.5001298641322309,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_001995,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9972548051422512,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_001998,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9073846194515611,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002002,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.614464089638077,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002003,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9989343163955313,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002005,NO_FAILURE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,NO_FAILURE,0.9763548913827135,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,FALSE_POSITIVE
RCA_002007,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9985248930808303,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002008,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9981735233826351,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002012,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9949429017961618,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002018,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9588334402971139,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002023,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9984602469036167,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002030,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9050944296222699,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002033,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9037128912884121,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002036,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9965098171395748,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002039,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9986454099088543,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002040,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9931647575400524,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002051,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9982782178843277,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002065,NO_FAILURE,NO_FAILURE,MATCH,F02_PO_INVOICE_AMOUNT_MISMATCH,0.9726608310354329,0,0,NO_FAILURE,rules_only_correct,rules_only_correct,MISSING_INFORMATION,CLASS_CONFUSION,
RCA_002066,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.8290599675421862,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002074,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9100444464743852,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002075,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9997399882844212,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002078,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9279401208765629,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002086,NO_FAILURE,,INSUFFICIENT_EVIDENCE,F14_BANK_ERP_AMOUNT_MISMATCH,0.6541844294943125,0,0,NO_FAILURE,both_wrong,both_wrong,CLASS_CONFUSION,,MISSING_EVIDENCE
RCA_002093,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9962998397483322,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002097,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9816799442701847,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002113,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.6510173761338617,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002117,NO_FAILURE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,NO_FAILURE,0.9855581111514748,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,FALSE_POSITIVE
RCA_002134,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.990882589902793,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002138,NO_FAILURE,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,NO_FAILURE,0.7216434623770269,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,FALSE_POSITIVE
RCA_002144,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9164367565410299,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002145,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.5488113389964867,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002146,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9139611520722871,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002148,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9992756000302327,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002159,NO_FAILURE,F11_VENDOR_MASTER_CHANGE_CONFLICT,ANOMALY,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,0.5903901038011717,0,0,NO_FAILURE,both_wrong,both_wrong,CLASS_CONFUSION,,FALSE_POSITIVE
RCA_002161,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9844897735265576,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002163,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9978704176392783,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002169,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9990066836264977,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002170,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9944353412606229,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002184,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9976591184848537,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002192,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.7787390665095315,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002196,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9978321506682643,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002201,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.9949510650756257,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002203,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9979827788164616,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002208,NO_FAILURE,,INSUFFICIENT_EVIDENCE,NO_FAILURE,0.6876147546251868,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,MISSING_EVIDENCE
RCA_002225,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9890298202924813,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002239,NO_FAILURE,NO_FAILURE,MATCH,NO_FAILURE,0.9997006916052118,0,0,NO_FAILURE,both_correct,both_correct,,,
RCA_002245,NO_FAILURE,F07_PARTIAL_PAYMENT_RESIDUAL_BALANCE,ANOMALY,NO_FAILURE,0.9933404227902186,0,0,NO_FAILURE,ml_only_correct,ml_only_correct,,,FALSE_POSITIVE
